Date,AAPL,ADBE,AMZN,BAC,BRK-B,CMCSA,DIS,GOOGL,HD,INTC,JNJ,JPM,MA,MSFT,NVDA,PG,UNH,V,VZ,XOM
2008-10-20,2.958534002304077,29.309999465942383,2.6484999656677246,18.721925735473633,82.58000183105469,5.648113250732422,22.24969482421875,9.447324752807617,13.759156227111816,9.956417083740234,39.17017364501953,26.873655319213867,13.794686317443848,17.992456436157227,0.17881515622138977,39.22826385498047,20.274736404418945,11.536393165588379,11.660057067871094,40.64659881591797
2008-10-21,2.7496583461761475,27.59000015258789,2.5114998817443848,18.391983032226562,81.19999694824219,5.432374477386475,21.21053695678711,9.03463363647461,13.587007522583008,9.46604061126709,38.696048736572266,26.26560401916504,13.76161003112793,17.002559661865234,0.16506008803844452,38.64512634277344,20.068099975585938,11.245817184448242,11.265894889831543,38.754905700683594
2008-10-22,2.911349058151245,25.399999618530273,2.499500036239624,17.386829376220703,78.97000122070312,5.02211856842041,19.316593170166016,8.85830020904541,12.891754150390625,9.05015754699707,37.33445739746094,24.56699562072754,12.948480606079102,15.670607566833496,0.15887045860290527,36.29776382446289,19.122316360473633,10.760049819946289,10.356898307800293,34.99867630004883
2008-10-23,2.952223300933838,24.969999313354492,2.5160000324249268,17.647708892822266,77.0,5.029191493988037,19.609901428222656,8.774866104125977,12.62028694152832,9.006709098815918,37.96055603027344,25.016427993774414,12.49551773071289,16.24560546875,0.14992961287498474,37.415855407714844,19.018997192382812,10.717905044555664,10.553982734680176,38.15325927734375
2008-10-24,2.8966221809387207,23.889999389648438,2.447999954223633,16.166847229003906,74.26000213623047,4.622468948364258,18.947858810424805,8.45034122467041,12.256114959716797,8.863941192626953,36.95151901245117,23.416961669921875,12.001214027404785,15.983574867248535,0.15153436362743378,36.36571502685547,18.208322525024414,10.642495155334473,10.087422370910645,37.421539306640625
2008-10-27,2.7676894664764404,23.68000030517578,2.4790000915527344,15.752503395080566,70.4000015258789,4.816988945007324,17.908702850341797,8.206260681152344,12.520967483520508,8.845319747924805,36.56248092651367,22.471824645996094,11.60888957977295,15.415855407714844,0.1597874015569687,35.43912124633789,16.237272262573242,10.334169387817383,11.105008125305176,35.822547912597656
2008-10-28,3.002713680267334,27.079999923706055,2.802000045776367,17.663057327270508,70.19999694824219,5.9982476234436035,20.03729820251465,9.184069633483887,14.282241821289062,9.844687461853027,39.01820373535156,24.851192474365234,12.496441841125488,16.81333351135254,0.1838587075471878,39.05902099609375,17.842723846435547,11.083898544311523,12.729934692382812,40.57612609863281
2008-10-29,3.142165184020996,26.799999237060547,2.8445000648498535,17.12594985961914,73.9000015258789,5.404081344604492,20.08757781982422,8.91633129119873,14.33521556854248,9.2736177444458,37.40132522583008,23.602018356323242,12.470712661743164,16.740549087524414,0.18981915712356567,37.6753044128418,16.944625854492188,11.243599891662598,12.267400741577148,40.46230697631836
2008-10-30,3.3372161388397217,26.860000610351562,2.8355000019073486,17.47890853881836,74.5999984741211,5.340421676635742,21.227298736572266,8.95842170715332,15.04369831085205,10.037111282348633,36.817771911621094,24.864402770996094,12.868548393249512,16.471240997314453,0.19784288108348846,38.96635818481445,17.79503631591797,12.033245086669922,12.267400741577148,40.67912292480469
2008-10-31,3.233530044555664,26.639999389648438,2.861999988555908,18.545440673828125,76.80000305175781,5.573842525482178,21.71335792541504,8.950202941894531,15.619755744934082,9.950210571289062,37.28581237792969,27.263614654541016,13.581526756286621,16.25288200378418,0.20082321763038635,39.868247985839844,18.860034942626953,12.277236938476562,11.933566093444824,40.17503356933594
2008-11-03,3.21459698677063,27.15999984741211,2.7885000705718994,18.11576271057129,77.19999694824219,6.044225215911865,20.984268188476562,8.629664421081543,14.71263599395752,9.708125114440918,37.17640686035156,26.919925689697266,13.220442771911621,16.463958740234375,0.19348715245723724,39.78178024291992,18.669288635253906,11.642858505249023,12.367948532104492,40.26715850830078
2008-11-04,3.335714340209961,29.15999984741211,2.922499895095825,18.821670532226562,79.0,6.284720420837402,21.8055419921875,9.138989448547363,15.487329483032227,10.092976570129395,37.620147705078125,27.87166404724121,15.641446113586426,17.126304626464844,0.20586669445037842,40.81337356567383,18.13678741455078,13.266512870788574,13.116064071655273,42.00165557861328
2008-11-05,3.104597330093384,27.219999313354492,2.5989999771118164,16.6885986328125,77.80000305175781,5.977027416229248,20.305465698242188,8.523812294006348,14.666282653808594,9.429293632507324,36.380126953125,25.921920776367188,14.321146965026855,16.0709228515625,0.19509194791316986,39.41731643676758,18.09705352783203,12.525664329528809,12.404146194458008,39.941959381103516
2008-11-06,2.9783694744110107,24.559999465942383,2.3610000610351562,15.437909126281738,74.0,5.906294822692871,19.11546516418457,8.249348640441895,13.858473777770996,8.68421459197998,35.20697784423828,25.287418365478516,13.166231155395508,15.197504043579102,0.1746886968612671,39.13314437866211,17.612241744995117,11.42992115020752,11.764641761779785,37.92021179199219
2008-11-07,2.9525234699249268,24.59000015258789,2.4605000019073486,15.721811294555664,73.72000122070312,6.157398223876953,19.57638168334961,8.247357368469238,13.944558143615723,9.160065650939941,36.60502624511719,24.95033836364746,13.573254585266113,15.648767471313477,0.19990620017051697,39.837364196777344,17.826820373535156,11.866889953613281,12.08639907836914,40.31337356567383
